,gender,age,id,became_member_on,income
12333,,118,effbbf2f8081437eb1fa22e17dd84038,01/24/2018,
12340,,118,3491cc10ee534ae49555eb277bc5df1c,11/13/2017,
12343,,118,62d6bfcd9c554637b92dcd556003a2e2,04/02/2017,
12344,,118,5a235652186f4b1d8867c5597607435c,03/24/2018,
12355,,118,7a732c740d84488f99fbbaa55b6c144c,03/22/2017,
12359,,118,bc7c1dde048047dea45b05467ec2769c,04/19/2018,
12383,,118,d2925895f1094ecb99cf24d0a62ce1c2,09/10/2015,
12392,,118,e759379af62b40dea7c1c707b1e49a2a,06/30/2018,
12396,,118,4ffaf40fceb94983a3bb8f92c069bfc8,10/19/2017,
12403,,118,cc82a0a1f09d40c1ac79d5b1d844cc9b,03/03/2018,
12410,,118,53efe838339f4ff69b567c3bbad9d9d8,09/10/2017,
12423,,118,d59b9601634a4116bb65209fe2a47af5,06/27/2016,
12425,,118,f74c63ee851140e195e36f802fce118c,03/05/2018,
12432,,118,e1c5485f813a47a984401e3f8e618d40,08/31/2015,
12458,,118,c28414b774094421b34abfe44c6d303c,03/13/2018,
12484,,118,b04385001db14fdf87829c6163ae9ddd,07/27/2016,
12502,,118,e0b8743326fc4ce99677bcc4d3dba3a5,05/20/2017,
12513,,118,9ffbcc23e8584ef4a48f3adff3e3c846,10/17/2017,
12515,,118,ee390b06407f4751b148a82a59b66dce,05/12/2016,
12517,,118,82438a367b064f298f4a81ed2ad5f8b0,06/19/2018,
12518,,118,32f7528448984127931687e9119688d5,04/16/2017,
12522,,118,752b38d02c834c1b9ad4fee3fa8f7dc3,10/28/2015,
12525,,118,b4ff5422b22542c2942affb8d357db68,12/01/2017,
12527,,118,6b6d241b304d435da7c8123926573c63,07/07/2017,
12535,,118,55a1796bd57140279edac3bb4166a8cb,06/24/2018,
12542,,118,f5b36b5758004dde9a81ce255eba3420,01/27/2014,
12551,,118,4bd77c67a1134ed4832c55231b736526,07/26/2017,
12556,,118,372f2fcc8db44c739284e6546905961a,04/14/2017,
12564,,118,1c453786fd524b2e84a2ced9beac6c4a,03/21/2016,
12565,,118,b1ec50b5494743968125ba2095dc4414,08/24/2015,
12567,,118,740eb8baec0042388638b4b30983b4fd,03/05/2018,
12570,,118,d63a0ea09b934412b45f04efd2beee14,10/24/2015,
12572,,118,ed147cbcfca5407c9965785f29d34a70,10/21/2016,
12574,,118,d01a27c670094f73aeee5cf138fa17df,01/05/2018,
12580,,118,7d99828599eb4d6cbd59b60ea952b46e,02/13/2017,
12585,,118,a7b77eb0f7f242df8f706e52a591275d,07/13/2016,
12599,,118,6b8dc8557ff1444da47b271bb0c2c73d,02/23/2016,
12606,,118,38259b87415e4d7897ec0fb9c621b3ad,04/27/2018,
12614,,118,78e9c32f0add49f181bb0312a6c6f954,10/14/2016,
12619,,118,0f89bd1fee15490dab326aa5ea95eccc,09/29/2017,
12623,,118,6b5cb5c2224a4f73b67e21f6608f0be4,12/15/2016,
12626,,118,d804f774f17b4fa18fbc82fcb344a068,04/09/2016,
12630,,118,f778f62ca6f9414782bfb35067060591,10/05/2017,
12631,,118,66bacac758ea46f7a08baea5a463ee27,07/11/2017,
12639,,118,2d2dfdca54a04c69832279c0161623cf,07/28/2017,
12641,,118,75d9de6a8e66420ba4215e53003e0f42,04/23/2018,
12656,,118,87229f6c938e468cb7db6c53894bd1f7,08/03/2016,
12694,,118,b3c810356ef94102830be7e11cbb2861,11/11/2014,
12695,,118,f25c057a1550460ebdc6c60d71f52638,12/16/2016,
12696,,118,ff71a5ae9c964d4195f69d15cd2aceeb,09/28/2017,
12719,,118,24f13b017f21418db21e379166c00023,09/24/2016,
12726,,118,129e925ef10f4579a8d2517c13a1006e,03/01/2017,
12731,,118,dd43726df73848b28c08ba555b8057e9,11/29/2017,
12732,,118,1b729c9d38354eb98fe9eff5458d9abd,05/19/2018,
12737,,118,89d20421f3154a00b4c45abbdb33e309,03/24/2016,
12744,,118,a2e434e61a6644d2b3dff095c867908e,08/28/2015,
12753,,118,251fa816e9b84da585d07025ee0388ce,10/12/2015,
12759,,118,1303cccd542e4e63af9e04f2587e6261,08/17/2016,
12766,,118,b32ff257e4fc4fda88140a74b68850b1,05/02/2017,
12771,,118,e41a323b03a0496bac531c1ca62cd0a5,01/25/2018,
12774,,118,6e1d4ac6dc3d4a9788b1b82ea4ae6ebf,10/06/2015,
12775,,118,61a2713a058b4ee782d1fbeced01b400,07/02/2017,
12785,,118,205d1ace508649fab7429043d9203f6b,10/21/2016,
12786,,118,918f1648bd1741dcaecafa7e30c0920a,03/17/2018,
12793,,118,54d488ee95fb4674b38fcc647ea040e7,03/01/2016,
12796,,118,daeccc82b26348ddbffcc3a775b7465f,12/07/2017,
12805,,118,763c4dff89034d43a12a6181f1545c5e,10/27/2017,
12823,,118,0f12659af9ed4251a2b4c8ade57133f2,07/15/2016,
12839,,118,0f6d41cb9bd144e3b091286856d12f5c,04/27/2018,
12847,,118,416e2f362d2b413189449e062dc9a301,11/21/2015,
12861,,118,4828b93dd6dd44eb9ec8417f0564a9b9,08/22/2017,
12866,,118,9dd3408e5f3c4deb889595d094d54657,06/21/2018,
12869,,118,75c1b4d22fd24b35b2f0a52fd8ff1735,08/31/2016,
12870,,118,d32aa738e03f44feac7ec3db9ec12baa,07/23/2018,
12872,,118,269e263fa25e433d81cfa2d8feacf2db,07/05/2018,
12880,,118,dfc3b4af2bd94ef3b32e09517a657db5,10/04/2016,
12881,,118,f891cadf773f4be896c7b65589491ad2,12/06/2017,
12909,,118,0092a132ead946ceb30d11a1ed513d20,05/02/2018,
12923,,118,5aeebe01099043cc9c6da51d9148b8bb,06/17/2017,
12950,,118,38902dbf3ce14a44bb03384e21ca32e8,07/06/2016,
12952,,118,d5891ad73bd8469085d81282d062aea7,10/14/2017,
12960,,118,ec80a606102e4df891ce8b1c5b168112,04/01/2018,
12987,,118,7eaf65e6d9f644f097356e6641499f1d,09/27/2015,
13005,,118,cdfb082c11f84719aeb7c65586bf5085,03/14/2016,
13008,,118,3b465313341d480aa62faf5fd520ae30,06/12/2018,
13039,,118,d4f2dbe7aeec4ec980b7622d9946e486,09/27/2015,
13040,,118,e15d54f8aaab498fa20d77365b91061f,08/27/2015,
13044,,118,5c308710330a4fc8a84dca08487ca477,07/21/2016,
13046,,118,0f1fe763ba994fe2b415920a6410507e,09/22/2017,
13057,,118,64cba5150cd048fcaf8c7221a91b33d8,11/05/2017,
13059,,118,2b2de48725e74246ad75278d604c9908,05/29/2018,
13064,,118,3afdcadc6c364dbd93a68d29b6abbcb8,01/17/2016,
13074,,118,6cd6ccd7be2f42508bb37ba08e798aa3,05/19/2018,
13095,,118,55f3d55244f349f58341a1aa340f9368,10/02/2017,
13098,,118,875d632bed8e42a4acf7e8e981781750,08/19/2017,
13104,,118,9233f7c6a0ef486291e21a8f60057c2b,06/28/2016,
13106,,118,1086697ae27644858779677adbe3321d,01/24/2018,
13125,,118,578e16c4f24a4fcf85bf3753a7ba39fd,01/25/2018,
13136,,118,06e25a9a59f046de9aba0aa367613681,02/01/2018,
13137,,118,40350eec33374b368e7f19700958efc0,10/23/2017,
13138,,118,3145b269f33640d7902251129a46f9f7,07/28/2017,
13140,,118,76e7730e63234870b1c5fa048f76a4cc,08/11/2017,
13149,,118,729119db3a25428ebb0c2738c8b87ef6,08/29/2017,
13152,,118,53f9276cd0f24fe08a42f99ae60ba2b4,06/18/2018,
13153,,118,536c24b840734eec96f747a2ec9983b6,09/28/2017,
13165,,118,df1395e0c96e4187a796569a356a1a75,11/02/2017,
13171,,118,6a6fd7b30c434e2f9dc09b0a38b7a08a,01/01/2018,
13177,,118,97bc6aac019542d8a8b24879c9464a72,02/24/2018,
13184,,118,04aeb750695a4d9eb3de6ce2ddb7b1e7,10/03/2017,
13185,,118,ea412591590546f4b8b21c5f87944e31,01/09/2017,
13205,,118,1e411bf08561419e892ea08bb2982583,09/12/2015,
13212,,118,c947c9bf027e4052b2b65523dd57362d,01/05/2018,
13223,,118,9d348a06bc4a468a846d524700084c8a,06/02/2018,
13229,,118,eb6e7362033f4651b0406e33e57badf5,08/13/2016,
13233,,118,3a2bb442fc97474db096a8ef4d488f12,01/18/2017,
13250,,118,28915983f43d4abbb71dea23ef0dd072,02/01/2018,
13255,,118,af281d29e2d2497998a2c6a315b500c1,08/15/2017,
13262,,118,76cce6e2462f4b08a83ba86758b85e95,01/06/2017,
13267,,118,6844010b939a46438894e0368b7431d1,03/25/2015,
13273,,118,a92d74444f7e4cb18181555dfa9b3564,07/30/2016,
13281,,118,263949aa5243478395df4d46a1cbf037,06/13/2018,
13285,,118,f38a220042de4c90a5f967ef6c4403d5,02/18/2017,
13287,,118,d75df391059b4ba7afd724b01e6f7ff4,09/05/2017,
13291,,118,c94532536a5941668aeb86b118c95f89,06/19/2018,
13292,,118,cc187b3ecc7941d492f2f9c10dda07dc,04/16/2018,
13302,,118,e7cbe5527b05443c8ef64549cbd09b30,06/26/2018,
13303,,118,de0b264ea0d54e9db3574722f8d49188,08/13/2017,
13308,,118,a73bd245583e4be5938ae0b3c6e3e127,12/01/2017,
13311,,118,f32b1bafc81f48969ca2f8c41ab2bff5,04/20/2017,
13317,,118,edba7b064cde4374b55a3035d161086b,06/06/2018,
13337,,118,413e24846bd646c28eeb46009df0834d,08/29/2014,
13344,,118,b7dc974d1a5e4790b8e5eea0410efbf2,08/24/2013,
13361,,118,b16a64321a924304b6ba8856b0704654,03/30/2017,
13365,,118,6a2260b060944970a637f4d57a2a54f6,10/25/2015,
13374,,118,90d003287a0842288e7d27e5322f01ce,04/14/2018,
13377,,118,3f6db5f2f5054f639396afc68b59fc9d,09/01/2015,
13389,,118,af0f75bb0af844138d6380c4bea49468,09/01/2017,
13390,,118,a0a53c490bf249d9ae7cc0ad1b69e63f,07/03/2018,
13397,,118,80d383309b50469e909b58162d610253,02/28/2017,
13413,,118,9e0091e205174cfe8b7f90089f32cca0,03/02/2017,
13420,,118,341d5d291e4d413ebea827b44c57fe4a,11/30/2015,
13423,,118,56204fd4a6a448a8b7f6696dade64912,06/15/2017,
13437,,118,de94b37abdb14635bb36bd1f3550c6a2,12/21/2016,
13439,,118,8592db48fa8d4b728fad0359846444e8,06/15/2018,
13442,,118,3db080837a5f4137aeb5cab01f739866,03/29/2017,
13451,,118,ca2f4be3edf7431aaf65060da4a9630b,03/16/2018,
13456,,118,58d8b6173f00448892e69d63c0cc9670,04/18/2017,
13487,,118,6e661ab4603a458fb00d9866e7b43c26,08/30/2017,
13489,,118,3b1dba3dbdf64751bc50228d3aa09df8,04/02/2016,
13509,,118,d8d0a90c87144227a499efa2ccd33867,09/07/2015,
13510,,118,085efb39e80140f08b90e0d77299958b,01/19/2016,
13525,,118,05cf6d57cbb042e29569cd3ca842ba42,08/19/2016,
13530,,118,3ff4085055214b61b9d18c4d548165d1,02/17/2018,
13536,,118,f4bc91d5a549410d8f98a2461dc24baa,06/10/2014,
13541,,118,e431ebcc6f944c5c9a2d93cbd4a790d7,08/02/2013,
13556,,118,35e187f77aed4f54824dce156b7d7a6e,02/11/2018,
13571,,118,5d592c863e464e229a6a6b3e82cbb927,08/07/2015,
13573,,118,29b4ba3741f040de95cba6ac2e436fa9,08/05/2017,
13576,,118,57835e26d1a7491b9974b15583758a2b,05/28/2018,
13587,,118,69426d0b7c344fe68f6271ea3d06b804,06/18/2017,
13593,,118,f52fe7b5724d4ce9b8322e01c16abb75,10/05/2015,
13596,,118,58487861a6b946d2b3c4c206ae5f0db5,12/03/2016,
13602,,118,0cefab35004f4329971c5a91696932b4,06/21/2016,
13622,,118,0063def0f9c14bc4805322a488839b32,06/15/2018,
13629,,118,90d4230563d6424d898924544b5008c2,07/14/2018,
13637,,118,ee2e614aa81844bbaf5189c241d20a6a,02/22/2017,
13639,,118,5b705521de904d9488c950ef75392649,04/09/2017,
13644,,118,ae736da1bbcb4c94bad3eb6efb2aedb9,05/21/2016,
13673,,118,00ad4c2cace94f67a6354ec90d6c6f45,08/18/2016,
13676,,118,f99d1e73b36949b08dcbc057f20989b0,03/10/2017,
13683,,118,7e6d3a665910453b9d9fdfb0997fd0b5,10/29/2016,
13686,,118,74ad666c65244a93acfea7aca9d6d82d,07/21/2016,
13697,,118,893c68fb5b7d41bab5fe10f320857343,06/01/2017,
13699,,118,7d4dea70cc16493596a9a27d42447a03,01/12/2018,
13700,,118,2a220eacc6ea40d2981780d0bb7a058a,10/14/2017,
13703,,118,fa3c299d9cd34264867731caa01f2f86,12/21/2017,
13704,,118,8d7f019460c6461e9eb6d2022d8b84ef,08/31/2017,
13716,,118,2d0006044f9b46ee8f65298b3abe8447,05/25/2018,
13720,,118,36f83395146641bd9ce63441a2629f2c,01/12/2017,
13724,,118,f9695bd5a90c4f2d88d281b0544348d0,04/19/2018,
13729,,118,6176d30bd5304dab8fd06eabe2571b98,08/25/2016,
13730,,118,6bf8b0a87c4b4e7986d710fda305e79e,04/11/2016,
13731,,118,4719086c325c4591806f043fa2ca270a,07/21/2018,
13745,,118,93d9f674445142f5b5bf52193c19624b,10/01/2016,
13747,,118,51927f967f12446a8397e98c11ebeaa4,02/25/2018,
13748,,118,235c1e2f7a4c4251bb4333a09a9c523b,12/24/2015,
13758,,118,aa2449c09b0d430c853433bb7ace1011,10/27/2017,
13782,,118,82bdb81319ec44bebe29907b8d1afb69,06/13/2017,
13802,,118,9e8e79d141d743559be1aebceb0a9261,11/20/2017,
13814,,118,9da33731c69f4d838d8dacc2f041d538,11/11/2014,
13816,,118,2579cf6c9d1944ab9c90659ba5d2a7c6,08/27/2017,
13820,,118,61347eea48ab406dbaeeced7b18c423d,11/14/2016,
13821,,118,72a3241ecd7441feaec8d17a0a640e01,12/28/2016,
13831,,118,218d6d52fcfb4237a2207c99ffe556da,08/18/2017,
13834,,118,b0a414c943454916bd7ad01c9fafadf3,12/19/2017,
13838,,118,4d5ea204ab824f1889fd370de95353c6,12/26/2017,
13847,,118,c6351c6c53314421bae2e5badb928353,02/02/2016,
13849,,118,84730da684cd4f548aee95ea4674bd17,07/08/2017,
13863,,118,8a647583b38f4397a8870b70eaefcc08,07/19/2018,
13881,,118,e902f47173c14c06851fcb6bf08121a4,11/28/2017,
13883,,118,d1333b7b8e064c8784453a9963d6f4cb,07/04/2018,
13890,,118,79b2c9f9c4274d91a577d598df60d17f,03/23/2016,
13893,,118,62038fa656a0440db62f4c4c38e69a93,11/28/2017,
13896,,118,c332c8e9782744c28f0264ac935fb09b,01/24/2018,
13897,,118,5a32c9a4b6614fa1885827808eeee8e2,10/04/2017,
13906,,118,a03346870c814da292581d7057426910,07/02/2017,
13907,,118,981285f3c81d491086cffd54eefbc436,12/13/2015,
13910,,118,b67686cf9c52435c95e9e3a09eb22425,02/26/2016,
13933,,118,e061a38b56834564937652a7c2fe75a7,09/29/2015,
13941,,118,c9d4f7fea926489dafd3f4266df8b915,06/15/2017,
13954,,118,3944a65e84494f9fa0be389e9ccbf7a9,09/28/2017,
13969,,118,eede03a866ab47b8b6f18b75f08434cd,04/12/2016,
13980,,118,a55e739b02374ac18ea0e8191b81bdce,12/30/2017,
13984,,118,28a856cb1e354ceb92801d71104c6fd7,02/18/2018,
13987,,118,628df16f7f6545abb8b769571b0c2c18,12/20/2017,
13992,,118,13c47585aa254c2c99abbf1fae4cac33,10/24/2013,
13993,,118,27389f66304d483ba97a6afe011c702e,02/20/2016,
13994,,118,a770f6bc6b074a4da3c13a783dd7f4ca,07/22/2018,
13997,,118,afd07f7a88424108bb0a30f66920eadc,08/05/2017,
13999,,118,6342d5f0912e4bb4a0ba4d21436e8e8b,04/11/2017,
14009,,118,95116b9e96624c7c822ce665a11672d2,10/11/2017,
14014,,118,ac76ca1ff69c456dad050ae58ad82647,05/17/2017,
14025,,118,3cc127b1eafe4a9991d5bc02bab3bf77,07/25/2018,
14026,,118,e668676a93b44ceb900e81d53c48126e,10/15/2015,
14027,,118,f18d22a1c1e349d89ca3b3f3fab873ef,11/26/2017,
14028,,118,97b938182cbd48e2b02c859dc8e7838c,08/22/2015,
14034,,118,da6c67094d3c4612b1146e707d8ba1ac,01/19/2018,
14047,,118,2d35e6cbece34ef2b6f9240972b52831,03/27/2018,
14054,,118,658b703206654714b4a2bf2bfee40959,04/03/2017,
14068,,118,6c5d611bc5664fef9d342efa01564039,02/05/2016,
14077,,118,b04a58ee91554c7182df30031c82a7e9,10/22/2017,
14087,,118,8bf722542af848079c72dd4cde722d0e,02/27/2017,
14089,,118,546d58ea43274df6875254b4201fd3a4,05/05/2016,
14104,,118,af5e9b05867542b2a92e547f919d2bea,06/16/2018,
14125,,118,c7958559f6bc4f0c8f036e68d4a210cf,10/24/2017,
14126,,118,76402af8c6ac451b8674c896b5fab540,03/17/2018,
14140,,118,a93b655903f249c7bc074c0b4b69f52e,12/21/2017,
14141,,118,39992ea3e85c48fba2934741c1825482,09/04/2017,
14149,,118,0a6a4f5b66974c8ba7dfdba2ce7a432a,05/13/2017,
14161,,118,a885874d0aae40fca4093ce48c45a194,03/22/2016,
14168,,118,9d5f4cf9173b4f8aa60769e0e2f0da97,05/17/2017,
14169,,118,fc94ff52a1994fe98977365a830aafb1,10/19/2013,
14177,,118,bfb31c56a84c44288d72235f1f6ea413,04/25/2018,
14185,,118,993a163545cd402b88c2355011fdddae,05/26/2018,
14196,,118,a4a723f52740470d8a12fd9ac4c96556,05/18/2017,
14201,,118,a812a119dbab4d5095fa34d49b67a208,07/18/2018,
14202,,118,d1cccfb974bc461c9d99d89fb2d9fe52,03/10/2016,
14216,,118,27dac1317d3840aca6afc2851177e98a,01/30/2017,
14218,,118,f6eb22fc4f464fa89709634caf42a171,10/03/2017,
14223,,118,16ce6c584b214299b3e8bdfbca8235cb,05/18/2018,
14232,,118,355e96c2298d428c80166e45fddd73f2,08/14/2017,
14241,,118,9209f7b9edb14e8ba344d9ce27a3e16b,02/23/2014,
14243,,118,6543fc9d9aea47d08f64b465df939c76,01/10/2016,
14254,,118,370c5f0ff5764c9898e22c51748be7fe,05/31/2014,
14261,,118,b0e4035acb1a4270ab48a970a0be7b1e,07/16/2017,
14273,,118,327b028a21a64fe2afe2c12d8932a110,12/08/2017,
14275,,118,5e386312836c43ca85550d8ebbbf12d2,10/09/2017,
14288,,118,c3bc3eec8a314c5a91caa286bf7cf542,05/13/2017,
14297,,118,2783bda0c3564efa82754065f3256a05,08/13/2015,
14308,,118,a090eb93648c43e481b80cd57a708ad2,08/05/2017,
14320,,118,6b45d418f4554ec48b834e6a5babcf27,01/30/2017,
14331,,118,8baf3fe198744005b9b86f7fa9e98785,03/01/2018,
14349,,118,33b819edf834414bb9097a9b33004389,06/20/2018,
14358,,118,2c2d37e8d44a4a41b06594bd9384eb2a,07/27/2016,
14359,,118,fcbb8fcc95bb4e2eaf2b3db20dd7e86e,10/02/2017,
14376,,118,32f0edf2e8c24882a2a7f4de13c55b44,04/21/2017,
14379,,118,2a0bd0b90c2a451c904b11c543c920a8,08/23/2017,
14380,,118,09d8cabe7017456da71f0a8fb4bf4b3d,01/19/2018,
14383,,118,2dec46498d6c480b870183a4c02f3652,12/27/2017,
14390,,118,c3bade8299614e03a3f6e003a13a74d2,01/20/2018,
14404,,118,51d298c5a1e4481388c146b952acaa54,01/26/2017,
14414,,118,7ebc1c5f8180493f91077a3aaf37167a,05/26/2017,
14416,,118,6b040d1c99e84530ac93693ef5714da6,03/24/2018,
14436,,118,080ee808af4d416ab7c598b3bf2855ba,02/06/2018,
14462,,118,1ac81209aaeb494bb9f78b29cdad85a7,12/09/2017,
14466,,118,a35f0ba321a0447991ed2ad2d543a1fa,02/18/2018,
14478,,118,c62ffad9c29f4510abe8722c58512500,09/18/2017,
14480,,118,1fbe6c5da2234a3d94968b608d447419,06/07/2018,
14482,,118,f25ddf8a89664bf594d972b8aecd428f,11/09/2017,
14485,,118,f33f934662044f889318b4e5410da827,12/05/2017,
14491,,118,05417c4386804c4fa74e34a3ca632f49,07/07/2016,
14498,,118,377687bb736a44c1b89cf32852dce2ad,09/26/2016,
14509,,118,52293b30cace464aacc43227ab3538d2,01/29/2018,
14511,,118,f0067f5d15ed4c79932bf7e6fb12300b,11/02/2017,
14528,,118,93bf7b0dc70b43a18f7d9a8f9c0f3b43,05/04/2017,
14554,,118,36365eb0e56b4e45bb8b762a3d51edbf,09/26/2016,
14557,,118,565c54e335184cb2a0cc563b6f9af82b,05/13/2016,
14569,,118,681e7f69b5084b7cb96529ac67513f23,01/09/2017,
14573,,118,ebeb7e7fcb9b46b6b11221f0b58e6b6b,10/09/2017,
14576,,118,fd081efc1be54e31ad5152450423913a,12/26/2017,
14577,,118,a1cf5795a1374abc92152321c336100d,01/04/2016,
14579,,118,83a269c90f7c44188b9be3fd856862fe,10/12/2015,
14587,,118,8a870f020ad54eda9bb326515d60e59b,01/24/2016,
14600,,118,8e96eadadb8c46bebc04f2697f4367fa,10/23/2017,
14607,,118,7ecfc592171f4844bdc05bdbb48d3847,03/01/2018,
14610,,118,5c649bfc2ec143559666316aa30b40f3,03/20/2017,
14615,,118,c769325b48ab462e9d80987fc29cb302,12/07/2017,
14631,,118,aedf8121e1e24dd7ba239ed18479f54c,08/19/2016,
14643,,118,89dcb78d1489424cac40ba9271cf46d7,12/05/2017,
14644,,118,b50d7e5567f14070bd95e2c2a45e60f4,10/02/2015,
14654,,118,aa0ec945932e4a3681f56367457430e2,05/03/2018,
14662,,118,4c2b210708d041e79eee6875775a0e10,04/14/2018,
14668,,118,8f7ccdf48ce94663821995f157a16dd7,07/25/2018,
14673,,118,34bd116837b644fc942370d742b677e1,03/02/2018,
14685,,118,e8d790013bbe488ab860acd314b44f7f,03/22/2016,
14718,,118,b19541b74ab34a45a4d7743b8c68b36c,11/10/2017,
14719,,118,4d81f9f887724401a9c7606db4afef01,04/03/2016,
14728,,118,c403a7f5a38b433d967296fc7a8f9684,07/29/2017,
14741,,118,a3e400d45651427c822dae47cd410770,05/20/2018,
14744,,118,7e70232d747043f1ae50f3bb41e32e91,08/29/2017,
14756,,118,4d8213f88ffc446595066a6d6ad619cb,06/08/2018,
14767,,118,5da2a1a6f8434c32b5d3dd53d76a267d,08/16/2017,
14783,,118,ff171032c3484478ae213de018a51402,10/11/2017,
14818,,118,d66f572de8014c5b82131a5bd2eb4d25,03/04/2017,
14828,,118,a8eb0b8793204dff9c3f4c05b22da693,08/18/2017,
14839,,118,00b5fb9d842d437e83033ad9e36f7148,01/27/2018,
14858,,118,e8ac07bdf80d45ac9db566782baca2a4,09/28/2017,
14861,,118,be36aa2ba392401db1b878f496b1b5c7,12/30/2017,
14863,,118,c85bfdb6d62e49bc834508be9b261928,05/26/2016,
14867,,118,30a563e8d6654c039f5ee9183302a3a1,12/13/2015,
14873,,118,fb17d322628a455493f942d1b8d6c808,03/29/2018,
14891,,118,1e663ba7cf0a420e93a1ed185db67c78,08/31/2015,
14893,,118,818a9d950800459d9f5a872ada939966,03/27/2017,
14900,,118,565eb4151c84489195be278fb64cfb93,10/29/2017,
14902,,118,c04d53f91da74958b54df9f715532342,09/05/2017,
14905,,118,7416cb5cf81143469b26c7638388b634,01/03/2018,
14907,,118,3f62dc31f11b453a9909809e20852450,01/28/2018,
14916,,118,c134adbefe8449ff9004f03d0cdf11f7,12/19/2016,
14920,,118,6beb1072bbd5438c83dd0bde66d7261d,07/02/2018,
14928,,118,d9e89714e8ff45b8b9125dc211f75172,09/08/2015,
14948,,118,0295719cd357460cbab54f2392b01d19,09/06/2016,
14949,,118,33fff31f688f4b659363124031780d4b,05/03/2018,
14958,,118,aefcc0baa56342649e3549e6cbc6d1e5,09/09/2017,
14968,,118,d9ae18fe286c4a8ab44086a7f930c0f3,02/14/2018,
14971,,118,ec43b3b9502f4142949ba5f1d37aad62,12/25/2017,
14973,,118,041f00ddd6f340b18c174a0c997c9955,02/12/2017,
14974,,118,22f1d005e7b34b7090e466729781f8db,08/11/2017,
14987,,118,326d0b0d31824bdf8501d0fcbb64f33c,11/14/2017,
14990,,118,2033fe44df8c4236b57828dc032a6115,12/17/2016,
15012,,118,40bb82c9ab8741da80a8b1c00758b2d4,10/12/2017,
15036,,118,8d7c5413f98d405e88fd4f35cb705780,09/11/2015,
15040,,118,5176ddef3fe44ae59fd70ba2d08bff32,08/31/2017,
15042,,118,78e99fcc45b04d4084d556c890efd224,03/23/2018,
15060,,118,ca7869c969344253bee98344942642e0,05/31/2017,
15064,,118,ca426cadc83b42a98bedb7b570e3e707,12/04/2017,
15065,,118,11d87e606c2f4d649fe09a5e84d048c2,09/16/2017,
15067,,118,c0a18344c4fb43d1bb0fb1a073629d57,12/02/2017,
15092,,118,89df77a592164f5db95664e6991e15e0,06/08/2016,
15103,,118,9c3f4f9d23d04636920cfe024b05eb6d,04/30/2016,
15107,,118,97a94283e9a84bb2907d7fb3402c5e26,09/17/2015,
15114,,118,590d6576dccd4ff286c4a4a64e40ba65,10/03/2017,
15116,,118,c61e90bc54de43a1888f229d46d62daf,11/08/2016,
15125,,118,b95e05600e9e4162b69d28cc9dac70e0,09/05/2016,
15131,,118,6224a7eb6b984e218c0c5e8107caf548,09/18/2017,
15139,,118,42d92c24440b4a2a853a9ba4f7939ad1,05/11/2017,
15147,,118,79a8c6c9f9e34117b8793c583ec16521,07/22/2018,
15162,,118,48225ea573e545e0b704ce3fcca8bb9e,11/22/2017,
15165,,118,a5519958fab34c1f97ed3c455160c5d6,07/19/2018,
15178,,118,7fbd19b2787948939d036a75a4b830b8,04/17/2016,
15180,,118,86b8f92aa604408994acf65809e10f7f,02/21/2017,
15184,,118,7ae1c617339940b7a035530a56f81a54,01/08/2017,
15192,,118,04e44377fe9046a3b5b781d1cc74d064,08/23/2016,
15211,,118,0b12d4acf7224f74a35eba7db6586f57,09/24/2017,
15214,,118,57a2291de4f345559c87899f2dc8d3d6,01/30/2017,
15218,,118,0a8b2a9395314cb2a83f2eaf9b18f018,03/11/2018,
15229,,118,ca7c728b94c0452cb30f069308abbdd3,06/28/2016,
15232,,118,270e7fd65f7e45c58b79d0d8ad2c72ab,05/25/2018,
15244,,118,24fc21df6e144e37ba576cec759dfc7f,03/20/2018,
15248,,118,e310e9f6786542ada91065a691449674,06/19/2016,
15253,,118,c20df4c48430421fb2b738cce8ae8f71,11/02/2016,
15281,,118,aea01a1fecff42cb932edd3a4714885d,07/23/2016,
15289,,118,25adf3532da54e719676aaefbda12318,07/11/2018,
15290,,118,3e193daf33dd4b809a90d90d0820ab0e,05/26/2016,
15293,,118,c254d84bb25945599de161b44934f735,01/03/2017,
15297,,118,075388d9edb74c879d4ab4e4589eac60,01/28/2018,
15311,,118,9f7d004834a74d828e3a11926740b2cb,07/30/2017,
15315,,118,a0eb0c8c7b0d4a69ab1784e377564379,09/22/2015,
15316,,118,5e1d43101c2640b0af02f9c0f6a32755,01/04/2018,
15332,,118,6454f8fe7f594a96a95b11e194af562a,11/25/2017,
15335,,118,dfa2a3433d2a474e9b55a984e305405f,12/10/2017,
15339,,118,29bedeb307a7409987b3a6410565573d,02/06/2018,
15344,,118,86a5177c22484d668a79ea5645aeab09,01/01/2018,
15357,,118,78166a12fb3f42aaac271b75fc2361e0,08/17/2015,
15383,,118,d18070f6b5d64907b1ffbbb8ae72e6c0,09/13/2016,
15385,,118,daa6d5470e2a4d52b30e6943275722d9,01/09/2016,
15387,,118,df3abeb81a864e45a7869353d63cb136,02/21/2016,
15389,,118,27d73703045d4f63b2ce5aa79f3e9596,01/29/2018,
15390,,118,e791cf28bcb14311a8ecd7eae7d3e6a7,08/24/2017,
15392,,118,dec84283d63e4e69809ed531f9e19b3a,01/07/2017,
15396,,118,22afc7c1694847c6aedc0d4d55dce9a7,10/08/2016,
15401,,118,d7d7e46763ce4ee092aac0a4b970b617,04/27/2017,
